DATE;MAC;RSSI;VENDOR;CATEGORIE
27.8.2018 7:12;00:23:3D:18:F4:7E;-83;Novero holding B.V.;Handsfree
27.8.2018 7:19;30:21:B5:BE:9D:18;-87;Unknown;Handsfree
27.8.2018 7:25;30:21:B5:BE:9D:18;-90;Unknown;Handsfree
27.8.2018 7:28;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
27.8.2018 7:31;30:21:B5:BE:9D:18;-85;Unknown;Handsfree
27.8.2018 7:35;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
27.8.2018 7:38;30:21:B5:BE:9D:18;-85;Unknown;Handsfree
27.8.2018 7:41;00:0E:9F:73:E1:2C;-90;TEMIC SDS GmbH;Handsfree
27.8.2018 7:41;04:B1:67:1E:63:F5;-86;Unknown;Smartphone
27.8.2018 7:44;30:21:B5:BE:9D:18;-86;Unknown;Handsfree
27.8.2018 7:44;80:35:C1:40:05:7A;-73;Unknown;Smartphone
27.8.2018 7:47;30:21:B5:BE:9D:18;-83;Unknown;Handsfree
27.8.2018 7:54;30:21:B5:BE:9D:18;-85;Unknown;Handsfree
27.8.2018 8:13;70:8D:09:14:72:E8;-86;Nokia Corporation;Smartphone
27.8.2018 8:16;70:8D:09:14:72:E8;-79;Nokia Corporation;Smartphone
27.8.2018 8:22;10:B1:F8:7A:D0:90;-89;Unknown;Smartphone
27.8.2018 8:28;00:23:3D:1F:D1:5B;-87;Novero holding B.V.;Handsfree
27.8.2018 8:28;30:21:B5:BE:9D:18;-89;Unknown;Handsfree
27.8.2018 8:38;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
27.8.2018 8:47;EC:D0:9F:3E:EB:AD;-80;Unknown;Smartphone
27.8.2018 8:57;00:03:19:88:47:89;-64;Infineon AG;Handsfree
27.8.2018 9:00;30:21:B5:BE:9D:18;-86;Unknown;Handsfree
27.8.2018 9:06;00:16:73:1F:70:C0;-87;Bury GmbH & Co. KG;Handsfree
27.8.2018 9:06;30:21:B5:BE:9D:18;-86;Unknown;Handsfree
27.8.2018 9:10;30:21:B5:BE:9D:18;-86;Unknown;Handsfree
27.8.2018 9:16;30:21:B5:BE:9D:18;-91;Unknown;Handsfree
27.8.2018 9:19;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
27.8.2018 9:26;A4:71:74:21:13:CF;-67;Unknown;Smartphone
27.8.2018 9:29;30:21:B5:BE:9D:18;-89;Unknown;Handsfree
27.8.2018 9:29;A4:71:74:21:13:CF;-75;Unknown;Smartphone
27.8.2018 9:32;EC:D0:9F:F2:89:CD;-82;Unknown;Smartphone
27.8.2018 9:38;00:13:8A:32:72:E0;-86;QINGDAO GOERTEK ELECTRONICS CO.,LTD.;Handsfree
27.8.2018 9:45;30:21:B5:BE:9D:18;-90;Unknown;Handsfree
27.8.2018 9:48;30:21:B5:BE:9D:18;-89;Unknown;Handsfree
27.8.2018 9:51;60:A1:0A:8E:A7:61;-71;Samsung Electronics Co.,Ltd;Smartphone
27.8.2018 10:07;30:21:B5:BE:9D:18;-89;Unknown;Handsfree
27.8.2018 10:13;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
27.8.2018 10:23;64:DE:D5:C4:D6:7D;-79;Unknown;Handsfree
27.8.2018 10:23;FC:62:B9:F7:C8:2F;-78;ALPS ERECTRIC CO.,LTD;Handsfree
27.8.2018 10:35;00:03:19:9C:AF:23;-78;Infineon AG;Handsfree
27.8.2018 10:35;AC:7A:4D:33:96:F5;-80;ALPS ELECTRIC CO.,LTD.;Handsfree
27.8.2018 10:38;28:A1:83:EC:38:0F;-73;Unknown;Handsfree
27.8.2018 10:42;80:35:C1:40:05:7A;-88;Unknown;Smartphone
27.8.2018 10:48;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
27.8.2018 10:54;0C:8F:FF:35:63:B3;-86;Unknown;Smartphone
27.8.2018 10:58;0C:8F:FF:35:63:B3;-54;Unknown;Smartphone
27.8.2018 11:07;30:21:B5:BE:9D:18;-90;Unknown;Handsfree
27.8.2018 11:07;60:A1:0A:8E:A7:61;-85;Samsung Electronics Co.,Ltd;Smartphone
27.8.2018 11:07;F0:1C:13:83:F3:D4;-85;LG Electronics;Smartphone
27.8.2018 11:13;00:23:3D:23:4B:23;-85;Novero holding B.V.;Handsfree
27.8.2018 11:13;30:21:B5:BE:9D:18;-87;Unknown;Handsfree
27.8.2018 11:17;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
27.8.2018 11:29;9C:8D:7C:2E:4A:7A;-88;Unknown;Handsfree
27.8.2018 11:36;0C:8F:FF:35:63:B3;-90;Unknown;Smartphone
27.8.2018 11:42;78:02:F8:7C:0C:E0;-85;Unknown;Smartphone
27.8.2018 11:51;28:A1:83:EC:38:0F;-88;Unknown;Handsfree
27.8.2018 12:01;00:0E:9F:10:BF:15;-83;TEMIC SDS GmbH;Handsfree
27.8.2018 12:01;00:26:7E:79:18:20;-80;Parrot SA;Handsfree
27.8.2018 12:01;80:35:C1:40:05:7A;-83;Unknown;Smartphone
27.8.2018 12:04;00:0E:9F:10:BF:15;-82;TEMIC SDS GmbH;Handsfree
27.8.2018 12:07;30:21:B5:BE:9D:18;-87;Unknown;Handsfree
27.8.2018 12:17;30:21:B5:BE:9D:18;-90;Unknown;Handsfree
27.8.2018 12:23;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
27.8.2018 12:23;F0:0F:EC:BE:63:37;-86;Unknown;Smartphone
27.8.2018 12:26;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
27.8.2018 12:26;A0:14:3D:11:27:22;-85;PARROT SA;Handsfree
27.8.2018 12:26;F0:0F:EC:BE:63:37;-86;Unknown;Smartphone
27.8.2018 12:30;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
27.8.2018 12:33;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
27.8.2018 12:36;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
27.8.2018 12:39;30:21:B5:BE:9D:18;-87;Unknown;Handsfree
27.8.2018 12:42;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
27.8.2018 12:49;30:21:B5:BE:9D:18;-83;Unknown;Handsfree
27.8.2018 12:52;30:21:B5:BE:9D:18;-85;Unknown;Handsfree
27.8.2018 12:55;30:21:B5:BE:9D:18;-89;Unknown;Handsfree
27.8.2018 12:58;30:21:B5:BE:9D:18;-85;Unknown;Handsfree
27.8.2018 13:01;78:02:F8:7C:0C:E0;-85;Unknown;Smartphone
27.8.2018 13:08;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
27.8.2018 13:08;C8:94:BB:69:1B:1B;-84;Unknown;Smartphone
27.8.2018 13:11;00:03:19:1C:0A:D8;-83;Infineon AG;Handsfree
27.8.2018 13:17;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
27.8.2018 13:30;00:12:1C:ED:6B:B9;-86;PARROT S.A.;Handsfree
27.8.2018 14:52;C0:81:35:11:9A:DF;-83;Unknown;Handsfree
27.8.2018 14:55;F0:0F:EC:F9:BE:13;-88;Unknown;Smartphone
27.8.2018 16:05;30:C3:D9:48:8F:A6;-90;Unknown;Handsfree
27.8.2018 16:27;00:21:3E:81:EA:B7;-88;TomTom;Handsfree
27.8.2018 16:40;8C:25:05:CA:E9:28;-88;Unknown;Smartphone
27.8.2018 16:46;38:C0:96:3B:AB:FE;-88;ALPS ELECTRIC CO.,LTD.;Handsfree
27.8.2018 17:15;00:23:3D:36:CD:33;-87;Novero holding B.V.;Handsfree
27.8.2018 17:15;28:A1:83:F1:B2:40;-87;Unknown;Handsfree
27.8.2018 17:15;3C:FA:43:2B:8D:DF;-85;Unknown;Smartphone
27.8.2018 19:09;18:F0:E4:DC:69:00;-83;Unknown;Smartphone
28.8.2018 5:43;74:95:EC:55:F1:54;-88;Unknown;Handsfree
28.8.2018 5:47;80:35:C1:40:05:7A;-59;Unknown;Smartphone
28.8.2018 5:53;FC:62:B9:F2:61:5E;-71;ALPS ERECTRIC CO.,LTD;Handsfree
28.8.2018 6:06;04:B1:67:0C:9D:39;-91;Unknown;Smartphone
28.8.2018 6:41;08:37:3D:7B:1B:F8;-85;Samsung Electronics Co.,Ltd;Smartphone
28.8.2018 6:53;18:59:36:D9:56:4D;-83;XIAOMI INC;Smartphone
28.8.2018 7:00;94:51:03:11:DD:50;-81;Samsung Electronics;Smartphone
28.8.2018 7:15;00:02:EE:39:21:91;-87;Nokia Danmark A/S;Handsfree
28.8.2018 7:28;94:51:03:11:DD:50;-87;Samsung Electronics;Smartphone
28.8.2018 7:28;A8:54:B2:C8:4C:1E;-88;Wistron Neweb Corp.;Handsfree
28.8.2018 7:50;94:51:03:11:DD:50;-83;Samsung Electronics;Smartphone
28.8.2018 8:16;88:70:8C:D0:F7:99;-86;Lenovo Mobile Communication Technology Ltd.;Smartphone
28.8.2018 8:19;88:70:8C:D0:F7:99;-89;Lenovo Mobile Communication Technology Ltd.;Smartphone
28.8.2018 8:32;38:C0:96:39:B3:DE;-88;ALPS ELECTRIC CO.,LTD.;Handsfree
28.8.2018 8:41;9C:DF:03:E6:D6:30;-81;Harman/Becker Automotive Systems GmbH;Handsfree
28.8.2018 8:44;38:C0:96:3B:43:B1;-80;ALPS ELECTRIC CO.,LTD.;Handsfree
28.8.2018 8:47;6C:B7:49:CA:D6:A3;-87;Unknown;Smartphone
28.8.2018 9:10;CC:73:14:86:EA:15;-80;Unknown;Smartphone
28.8.2018 10:07;90:03:B7:24:80:C4;-82;PARROT;Handsfree
28.8.2018 10:23;FC:64:BA:52:2C:78;-88;Unknown;Smartphone
28.8.2018 10:26;80:35:C1:08:EF:77;-91;Unknown;Smartphone
28.8.2018 10:29;A4:71:74:21:13:CF;-86;Unknown;Smartphone
28.8.2018 10:29;FC:64:BA:52:2C:78;-88;Unknown;Smartphone
28.8.2018 10:32;FC:64:BA:52:2C:78;-89;Unknown;Smartphone
28.8.2018 10:35;98:0C:A5:8A:C8:3A;-86;Unknown;Smartphone
28.8.2018 10:35;FC:64:BA:52:2C:78;-87;Unknown;Smartphone
28.8.2018 10:38;FC:64:BA:52:2C:78;-85;Unknown;Smartphone
28.8.2018 10:42;DC:F0:90:16:91:0F;-88;Unknown;Smartphone
28.8.2018 10:45;60:A1:0A:8E:A7:61;-73;Samsung Electronics Co.,Ltd;Smartphone
28.8.2018 10:45;80:35:C1:4A:FD:B5;-64;Unknown;Smartphone
28.8.2018 11:01;AC:7A:4D:CD:04:F7;-85;ALPS ELECTRIC CO.,LTD.;Handsfree
28.8.2018 12:04;64:CF:D9:24:C9:3C;-87;Unknown;Handsfree
28.8.2018 12:17;00:05:4F:C7:8E:1D;-90;PRIVATE;Handsfree
28.8.2018 12:55;80:35:C1:40:05:7A;-70;Unknown;Smartphone
28.8.2018 13:11;77:E1:2F:25:BC:BB;-85;Unknown;Handsfree
28.8.2018 13:14;EC:F3:5B:25:27:31;-82;Nokia Corporation;Smartphone
28.8.2018 13:20;90:03:B7:24:80:C4;-80;PARROT;Handsfree
28.8.2018 13:49;00:1B:33:6B:9F:37;-81;Nokia Danmark A/S;Smartphone
28.8.2018 14:08;C0:81:35:11:9A:DF;-87;Unknown;Handsfree
28.8.2018 14:27;04:D1:3A:D1:8E:D6;-83;Unknown;Smartphone
28.8.2018 14:30;04:D1:3A:D1:8E:D6;-89;Unknown;Smartphone
28.8.2018 14:30;3C:CD:5D:3E:8C:AA;-86;Unknown;Smartphone
28.8.2018 15:24;60:83:34:F3:F7:70;-89;Unknown;Smartphone
28.8.2018 15:43;30:C3:D9:2B:B4:35;-90;Unknown;Handsfree
28.8.2018 16:11;20:82:C0:6F:15:5D;-83;Unknown;Smartphone
28.8.2018 16:18;00:1E:AE:2E:7B:20;-85;Continental Automotive Systems;Handsfree
28.8.2018 16:59;00:03:19:21:C2:A1;-86;Infineon AG;Handsfree
28.8.2018 16:59;04:D1:3A:D1:75:EA;-83;Unknown;Smartphone
28.8.2018 17:12;18:F0:E4:23:5A:09;-86;Unknown;Smartphone
28.8.2018 17:15;00:5A:13:B7:6E:5D;-91;Unknown;Smartphone
28.8.2018 17:15;18:F0:E4:23:5A:09;-76;Unknown;Smartphone
28.8.2018 17:18;18:F0:E4:23:5A:09;-80;Unknown;Smartphone
28.8.2018 17:21;18:F0:E4:23:5A:09;-85;Unknown;Smartphone
28.8.2018 17:24;18:F0:E4:23:5A:09;-88;Unknown;Smartphone
28.8.2018 17:31;28:A1:83:0D:2D:2F;-83;Unknown;Handsfree
28.8.2018 18:15;74:95:EC:71:1C:19;-88;Unknown;Handsfree
28.8.2018 18:44;E0:19:1D:0A:CF:00;-90;Huawei Technologies Co., Ltd;Smartphone
28.8.2018 23:01;E0:75:0A:EB:23:66;-91;ALPS ERECTORIC CO.,LTD.;Handsfree
28.8.2018 23:13;74:5E:1C:4D:37:DD;-90;PIONEER CORPORATION;Handsfree
29.8.2018 3:05;E0:A3:AC:B5:70:15;-88;Unknown;Smartphone
29.8.2018 4:53;6C:8F:B5:E2:67:8F;-87;Unknown;Smartphone
29.8.2018 6:44;00:08:05:17:C2:46;-82;Techno-Holon Corporation;Handsfree
29.8.2018 7:41;64:CC:2E:A9:50:1E;-83;Unknown;Smartphone
29.8.2018 7:44;00:0D:18:B0:45:11;-80;Mega-Trend Electronics CO., LTD.;Handsfree
29.8.2018 7:44;00:0D:18:B0:45:2F;-71;Mega-Trend Electronics CO., LTD.;Handsfree
29.8.2018 9:10;84:BE:52:B4:63:6A;-79;Unknown;Smartphone
29.8.2018 11:20;18:F0:E4:D2:76:DA;-83;Unknown;Smartphone
29.8.2018 13:14;84:BE:52:B4:63:6A;-83;Unknown;Smartphone
29.8.2018 13:17;84:BE:52:B4:63:6A;-86;Unknown;Smartphone
29.8.2018 14:49;00:23:3D:2F:36:7F;-88;Novero holding B.V.;Handsfree
29.8.2018 14:55;00:1E:AE:23:02:B7;-86;Continental Automotive Systems;Handsfree
29.8.2018 14:55;84:BE:52:B4:63:6A;-88;Unknown;Smartphone
29.8.2018 14:58;84:BE:52:B4:63:6A;-88;Unknown;Smartphone
29.8.2018 15:02;84:BE:52:B4:63:6A;-86;Unknown;Smartphone
29.8.2018 15:05;84:BE:52:B4:63:6A;-87;Unknown;Smartphone
29.8.2018 15:08;84:BE:52:B4:63:6A;-88;Unknown;Smartphone
29.8.2018 17:02;00:E3:B2:E8:E9:5E;-84;Samsung Electronics Co.,Ltd;Smartphone
29.8.2018 17:15;C4:86:E9:6F:35:65;-88;Unknown;Smartphone
29.8.2018 18:21;E0:19:1D:0A:CF:00;-76;Huawei Technologies Co., Ltd;Smartphone
29.8.2018 18:25;84:BE:52:B4:63:6A;-85;Unknown;Smartphone
29.8.2018 19:06;18:F0:E4:D2:76:DA;-80;Unknown;Smartphone
29.8.2018 19:44;84:BE:52:B4:63:6A;-84;Unknown;Smartphone
29.8.2018 21:06;80:35:C1:4A:B3:B2;-79;Unknown;Smartphone
29.8.2018 21:54;F4:F5:DB:EE:8B:E2;-88;Unknown;Smartphone
30.8.2018 4:56;04:D1:3A:CD:BC:1D;-83;Unknown;Smartphone
30.8.2018 5:09;30:AA:BD:45:AF:54;-89;Shanghai Reallytek Information Technology Co.,Ltd;Smartphone
30.8.2018 5:59;AC:7A:4D:35:08:66;-89;ALPS ELECTRIC CO.,LTD.;Handsfree
30.8.2018 6:09;D8:80:3C:1D:93:80;-86;Unknown;Smartphone
30.8.2018 6:15;00:26:7E:B6:6D:16;-87;Parrot SA;Handsfree
30.8.2018 6:25;00:12:1C:6B:52:0F;-87;PARROT S.A.;Handsfree
30.8.2018 6:25;50:01:D9:C7:7E:32;-86;Unknown;Smartphone
30.8.2018 6:31;74:5E:1C:95:CB:60;-87;PIONEER CORPORATION;Handsfree
30.8.2018 6:34;28:A1:83:F1:4D:15;-82;Unknown;Handsfree
30.8.2018 6:34;74:5E:1C:95:CB:60;-78;PIONEER CORPORATION;Handsfree
30.8.2018 6:40;C8:DF:7C:24:6C:1A;-88;Nokia Corporation;Smartphone
30.8.2018 6:40;E8:CB:A1:2E:1F:E4;-88;Nokia Corporation;Smartphone
30.8.2018 6:47;80:35:C1:08:EF:77;-88;Unknown;Smartphone
30.8.2018 7:06;E0:75:0A:C9:70:D0;-87;ALPS ERECTORIC CO.,LTD.;Handsfree
30.8.2018 7:09;30:75:12:D7:FD:29;-82;Sony Mobile Communications AB;Smartphone
30.8.2018 8:06;18:59:36:D9:56:4D;-88;XIAOMI INC;Smartphone
30.8.2018 8:19;14:F4:2A:B6:D0:EF;-83;Samsung Electronics;Smartphone
30.8.2018 8:28;14:F4:2A:B6:D0:EF;-88;Samsung Electronics;Smartphone
30.8.2018 8:31;90:03:B7:83:7B:96;-88;PARROT;Handsfree
30.8.2018 8:35;14:F4:2A:B6:D0:EF;-80;Samsung Electronics;Smartphone
30.8.2018 8:51;30:C3:D9:48:8F:A6;-66;Unknown;Handsfree
30.8.2018 9:16;3C:CD:5D:0A:85:63;-89;Unknown;Smartphone
30.8.2018 9:22;38:0A:94:0F:89:A4;-86;Samsung Electronics Co.,Ltd;Smartphone
30.8.2018 9:32;3C:CD:5D:0A:85:63;-83;Unknown;Smartphone
30.8.2018 9:35;3C:CD:5D:0A:85:63;-90;Unknown;Smartphone
30.8.2018 9:38;00:13:04:23:AF:EC;-81;Flaircomm Technologies Co. LTD;Uncategorized
30.8.2018 9:44;00:14:09:70:94:80;-88;MAGNETI MARELLI   S.E. S.p.A.;Handsfree
30.8.2018 9:54;EC:89:14:CD:3E:93;-86;Unknown;Smartphone
30.8.2018 9:57;EC:89:14:CD:3E:93;-83;Unknown;Smartphone
30.8.2018 10:00;00:23:3D:35:A5:1C;-88;Novero holding B.V.;Handsfree
30.8.2018 10:00;EC:89:14:CD:3E:93;-90;Unknown;Smartphone
30.8.2018 10:03;30:21:B5:BE:9D:18;-90;Unknown;Handsfree
30.8.2018 10:07;EC:89:14:CD:3E:93;-85;Unknown;Smartphone
30.8.2018 10:10;EC:89:14:CD:3E:93;-87;Unknown;Smartphone
30.8.2018 10:13;EC:89:14:CD:3E:93;-84;Unknown;Smartphone
30.8.2018 10:16;EC:89:14:CD:3E:93;-86;Unknown;Smartphone
30.8.2018 10:19;EC:89:14:CD:3E:93;-87;Unknown;Smartphone
30.8.2018 10:23;EC:89:14:CD:3E:93;-89;Unknown;Smartphone
30.8.2018 10:26;90:03:B7:A3:B6:B8;-86;PARROT;Handsfree
30.8.2018 10:29;60:A1:0A:8E:A7:61;-88;Samsung Electronics Co.,Ltd;Smartphone
30.8.2018 10:48;80:35:C1:55:83:86;-72;Unknown;Smartphone
30.8.2018 10:54;A4:71:74:21:13:CF;-86;Unknown;Smartphone
30.8.2018 10:57;A4:71:74:21:13:CF;-63;Unknown;Smartphone
30.8.2018 11:01;18:F0:E4:E2:96:0E;-82;Unknown;Smartphone
30.8.2018 11:07;04:B1:67:0B:EF:6D;-86;Unknown;Smartphone
30.8.2018 11:07;30:21:B5:BE:9D:18;-89;Unknown;Handsfree
30.8.2018 11:10;A4:71:74:21:13:CF;-69;Unknown;Smartphone
30.8.2018 11:13;50:8F:4C:DC:FF:0E;-84;Unknown;Smartphone
30.8.2018 11:39;48:F0:7B:06:D1:AD;-83;Unknown;Handsfree
30.8.2018 11:48;14:F4:2A:B6:D0:EF;-80;Samsung Electronics;Smartphone
30.8.2018 11:58;AC:CF:85:3B:A2:63;-86;Unknown;Smartphone
30.8.2018 12:10;14:F4:2A:B6:D0:EF;-80;Samsung Electronics;Smartphone
30.8.2018 12:26;30:C3:D9:44:01:6F;-73;Unknown;Handsfree
30.8.2018 12:39;28:A1:83:72:B8:4A;-83;Unknown;Handsfree
30.8.2018 12:42;28:A1:83:72:B8:4A;-77;Unknown;Handsfree
30.8.2018 12:45;28:A1:83:72:B8:4A;-85;Unknown;Handsfree
30.8.2018 12:48;00:05:4F:C7:8E:1D;-78;PRIVATE;Handsfree
30.8.2018 12:48;30:21:B5:BE:9D:18;-89;Unknown;Handsfree
30.8.2018 13:04;30:21:B5:BE:9D:18;-87;Unknown;Handsfree
30.8.2018 13:07;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
30.8.2018 13:11;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
30.8.2018 13:11;30:C3:D9:48:8F:A6;-82;Unknown;Handsfree
30.8.2018 13:14;30:21:B5:BE:9D:18;-85;Unknown;Handsfree
30.8.2018 13:17;30:21:B5:BE:9D:18;-90;Unknown;Handsfree
30.8.2018 13:20;30:21:B5:BE:9D:18;-86;Unknown;Handsfree
30.8.2018 13:23;30:21:B5:BE:9D:18;-89;Unknown;Handsfree
30.8.2018 13:30;30:21:B5:BE:9D:18;-82;Unknown;Handsfree
30.8.2018 13:30;FC:62:B9:D6:A0:7C;-90;ALPS ERECTRIC CO.,LTD;Handsfree
30.8.2018 13:33;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
30.8.2018 13:36;30:21:B5:BE:9D:18;-87;Unknown;Handsfree
30.8.2018 13:39;30:21:B5:BE:9D:18;-86;Unknown;Handsfree
30.8.2018 13:42;30:21:B5:BE:9D:18;-82;Unknown;Handsfree
30.8.2018 13:46;30:21:B5:BE:9D:18;-87;Unknown;Handsfree
30.8.2018 13:49;30:21:B5:BE:9D:18;-82;Unknown;Handsfree
30.8.2018 13:52;30:21:B5:BE:9D:18;-87;Unknown;Handsfree
30.8.2018 13:55;30:21:B5:BE:9D:18;-84;Unknown;Handsfree
30.8.2018 13:58;30:21:B5:BE:9D:18;-86;Unknown;Handsfree
30.8.2018 14:01;30:21:B5:BE:9D:18;-82;Unknown;Handsfree
30.8.2018 14:05;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
30.8.2018 14:08;30:21:B5:BE:9D:18;-82;Unknown;Handsfree
30.8.2018 14:11;30:21:B5:BE:9D:18;-83;Unknown;Handsfree
30.8.2018 14:14;30:21:B5:BE:9D:18;-82;Unknown;Handsfree
30.8.2018 14:17;30:21:B5:BE:9D:18;-86;Unknown;Handsfree
30.8.2018 14:20;30:21:B5:BE:9D:18;-85;Unknown;Handsfree
30.8.2018 14:24;30:21:B5:BE:9D:18;-85;Unknown;Handsfree
30.8.2018 14:27;30:21:B5:BE:9D:18;-86;Unknown;Handsfree
30.8.2018 14:30;30:21:B5:BE:9D:18;-82;Unknown;Handsfree
30.8.2018 14:33;00:23:3D:23:4B:23;-86;Novero holding B.V.;Handsfree
30.8.2018 14:33;30:21:B5:BE:9D:18;-85;Unknown;Handsfree
30.8.2018 14:36;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
30.8.2018 14:39;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
30.8.2018 14:43;30:21:B5:BE:9D:18;-84;Unknown;Handsfree
30.8.2018 14:46;30:21:B5:BE:9D:18;-87;Unknown;Handsfree
30.8.2018 14:52;30:21:B5:BE:9D:18;-87;Unknown;Handsfree
30.8.2018 14:55;30:21:B5:BE:9D:18;-81;Unknown;Handsfree
30.8.2018 14:58;30:21:B5:BE:9D:18;-83;Unknown;Handsfree
30.8.2018 15:02;30:21:B5:BE:9D:18;-86;Unknown;Handsfree
30.8.2018 15:05;30:21:B5:BE:9D:18;-84;Unknown;Handsfree
30.8.2018 15:08;30:21:B5:BE:9D:18;-83;Unknown;Handsfree
30.8.2018 15:14;30:21:B5:BE:9D:18;-83;Unknown;Handsfree
30.8.2018 15:18;30:21:B5:BE:9D:18;-82;Unknown;Handsfree
30.8.2018 15:21;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
30.8.2018 15:24;30:21:B5:BE:9D:18;-87;Unknown;Handsfree
30.8.2018 15:24;80:35:C1:08:EF:77;-85;Unknown;Smartphone
30.8.2018 15:27;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
30.8.2018 15:30;30:21:B5:BE:9D:18;-84;Unknown;Handsfree
30.8.2018 15:33;30:21:B5:BE:9D:18;-83;Unknown;Handsfree
30.8.2018 15:37;30:21:B5:BE:9D:18;-89;Unknown;Handsfree
30.8.2018 15:40;30:21:B5:BE:9D:18;-85;Unknown;Handsfree
30.8.2018 15:43;30:21:B5:BE:9D:18;-83;Unknown;Handsfree
30.8.2018 15:46;30:21:B5:BE:9D:18;-83;Unknown;Handsfree
30.8.2018 15:49;30:21:B5:BE:9D:18;-86;Unknown;Handsfree
30.8.2018 15:52;30:21:B5:BE:9D:18;-82;Unknown;Handsfree
30.8.2018 15:56;30:21:B5:BE:9D:18;-89;Unknown;Handsfree
30.8.2018 15:59;30:21:B5:BE:9D:18;-88;Unknown;Handsfree
30.8.2018 16:02;30:21:B5:BE:9D:18;-86;Unknown;Handsfree
30.8.2018 16:05;30:21:B5:BE:9D:18;-86;Unknown;Handsfree
30.8.2018 16:24;9C:8D:7C:BE:96:7D;-87;Unknown;Handsfree
30.8.2018 16:24;A0:32:99:15:E7:8B;-88;Unknown;Smartphone
30.8.2018 17:15;50:F5:20:FC:87:24;-88;Samsung Electronics Co.,Ltd;Smartphone
30.8.2018 18:12;84:25:DB:BB:BB:23;-83;Samsung Electronics Co.,Ltd;Smartphone
30.8.2018 18:28;90:03:B7:25:27:5B;-89;PARROT;Handsfree
30.8.2018 22:19;00:0E:9F:96:A3:CD;-85;TEMIC SDS GmbH;Handsfree
30.8.2018 22:23;00:0E:9F:96:A3:CD;-88;TEMIC SDS GmbH;Handsfree
31.8.2018 4:59;14:F4:2A:B6:D0:EF;-87;Samsung Electronics;Smartphone
31.8.2018 5:02;14:F4:2A:B6:D0:EF;-86;Samsung Electronics;Smartphone
31.8.2018 5:21;14:F4:2A:B6:D0:EF;-83;Samsung Electronics;Smartphone
31.8.2018 5:28;14:F4:2A:B6:D0:EF;-88;Samsung Electronics;Smartphone
31.8.2018 5:28;50:F5:20:FC:87:24;-83;Samsung Electronics Co.,Ltd;Smartphone
31.8.2018 5:31;14:F4:2A:B6:D0:EF;-83;Samsung Electronics;Smartphone
31.8.2018 5:40;00:80:37:1E:2F:95;-85;Ericsson Group;Handsfree
31.8.2018 5:43;00:80:37:1E:2F:95;-83;Ericsson Group;Handsfree
31.8.2018 5:43;14:F4:2A:B6:D0:EF;-90;Samsung Electronics;Smartphone
31.8.2018 6:02;14:F4:2A:B6:D0:EF;-83;Samsung Electronics;Smartphone
31.8.2018 6:15;28:A1:83:F0:B9:A6;-88;Unknown;Handsfree
31.8.2018 6:40;04:B1:67:0B:EF:6D;-80;Unknown;Smartphone
31.8.2018 6:41;D8:80:3C:1D:93:80;-77;Unknown;Smartphone
31.8.2018 6:47;00:26:7E:B7:56:82;-87;Parrot SA;Handsfree
31.8.2018 7:22;AC:7A:4D:C7:97:6B;-86;ALPS ELECTRIC CO.,LTD.;Handsfree
31.8.2018 7:22;F4:F5:DB:EB:76:DA;-79;Unknown;Smartphone
31.8.2018 7:44;00:26:7E:4F:0C:CB;-88;Parrot SA;Handsfree
31.8.2018 7:47;A0:32:99:15:E7:8B;-83;Unknown;Smartphone
31.8.2018 7:47;D8:80:3C:1D:93:80;-87;Unknown;Smartphone
31.8.2018 7:53;94:51:03:11:DD:50;-88;Samsung Electronics;Smartphone
31.8.2018 8:12;04:98:F3:F9:F9:DC;-87;ALPS Electric Co,. Ltd.;Handsfree
31.8.2018 8:16;A0:32:99:15:E7:8B;-70;Unknown;Smartphone
31.8.2018 8:25;D8:80:3C:1D:93:80;-88;Unknown;Smartphone
31.8.2018 8:38;88:6B:0F:70:E8:49;-91;Unknown;Uncategorized
31.8.2018 8:41;14:F4:2A:B6:D0:EF;-83;Samsung Electronics;Smartphone
31.8.2018 8:41;78:59:5E:F9:0B:72;-84;Samsung Electronics Co.,Ltd;Smartphone
31.8.2018 8:54;AC:C1:EE:7F:3E:0C;-90;Unknown;Smartphone
